,Unnamed: 0,列1,refcode,Melting point_original,smiles,MP[K],MP[℃],note
201,2005,2005,AKUSEE,421-423 K,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)c1cccc(c1O)c1c(cc(cc1C(C)C)C(C)C)C(C)C,422.0,149.0,
202,2007,2007,AKUSII,437-439 K,CC(C)c1cccc(C(C)C)c1c1cccc(c1O)c1c(cccc1C(C)C)C(C)C,438.0,165.0,
203,2035,2035,AKUZAH,441-442 K,COc1ccc2C3CCC4(C)C(O)C(=O)CC4C3CCc2c1,441.5,168.5,
204,2048,2048,ALAJOM,396-399 K,CC(=C)C#Cc1ccc2OC(=CC(=O)c2c1)c1ccccc1,397.5,124.5,
205,2049,2049,ALAJUS,460-463 K,CC(C)(O)C#Cc1ccc2OC(=CC(=O)c2c1)c1ccccc1,461.5,188.5,
206,2058,2058,ALAQIP,490-491 K,COc1ccc2C3C=CC4c5ccc(OC)cc5C5c6ccccc6C(c2c1)C345,490.5,217.5,
207,2081,2081,ALEUAC,373-374 K,OCCCCCCC(O)C(O)CCCCCCCC(O)=O,373.5,100.5,
208,2099,2099,ALITOL01,424-434 K,OCC(O)C(O)C(O)C(O)CO,429.0,156.0,
209,2147,2147,ALONOF,518-523 K,COc1cc2C(=O)CC3(CC(=O)c4cc(OC)c(OC)cc34)c2cc1OC,520.5,247.5,
210,2148,2148,ALONUL,548-551 K,COc1cc2C(=O)CC3(CC4(c5ccccc5c5ccccc45)c4cc(OC)c(OC)cc34)c2cc1OC,549.5,276.5,
211,2151,2151,ALOSIE,90-91 deg.C,OCCC1C(O)C=C(CO)C1CO,363.65,90.65,
212,2152,2152,ALOSIG,523 K,Oc1ccc(cc1)c1ccc(O)c(c1)c1cc(ccc1O)c1ccc(O)cc1,523.0,250.0,
213,2161,2161,ALTENU,463-464 K,COc1cc(O)c2C(=O)OC3(C)CC(O)C(O)C=C3c2c1,463.5,190.5,
214,2163,2163,ALUBAK,415-416 K,CC1OC1(C)C1CC2C(C)(CCC3C(C)(C)C(=O)C=CC23C)O1,415.5,142.5,
215,2164,2164,ALUBEO,231-232 deg.C,COC1CC(OC(C)C1O)OC1CC2=CCC3C(CCC4=COC5(C)OCC(OC3=O)C45)C2(C)CC1O,504.65,231.65,
216,2166,2166,ALUFIW,301 deg.C,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(CO)C5CCC34C)C2C1(C)O)C(O)=O,574.15,301.15,
217,2170,2170,ALUJOG,181-184 deg.C,COc1cc(c(OC)c2ccccc12)C1(O)CCC2(CC1)OCCO2,455.65,182.65,
218,2171,2171,ALUJUM,166-168 deg.C,COc1cc(c(OC)c2ccccc12)C1(O)CCC(=O)CC1,440.15,167.15,
219,2183,2183,ALUQAZ,53.4-55.0deg.C,CC(=O)OC(C1CC1c1ccccc1)=C1CCCCC1,327.35,54.35,
220,2184,2184,ALUQED,71.7-73.5deg.C,CC(=O)OC(=Cc1ccccc1)C1CC1c1ccccc1,345.75,72.75,
221,2185,2185,ALUROL10,211-2deg.C,CC(C)C1(C)CCC(C)(O1)C1CCC2(C)C1CC(O)C1C3(C)CCC(=O)C(C)(C)C3CCC21C,379.65,106.65,
222,2193,2193,ALUVAE,376.8-379.3 K,COC(=O)C1CC23CC(CC2(C1)c1ccccc1c1ccccc31)C(=O)OC,378.05,105.05,
223,2194,2194,ALUVEI,496-498 K,COC(=O)C12CC3(CC1(CC3(C2)C(=O)OC)C(=O)OC)C(=O)OC,497.0,224.0,
224,2195,2195,ALUVIM,75.6-76.6deg.C,COC(=O)C1CC2(CC(CC2(C1)C(=O)OC)C(=O)OC)C(=O)OC,349.25,76.25,
225,2226,2226,AMANOA01,383-384 K,COC1(C)OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2O1,383.5,110.5,
226,2227,2227,AMANOF,192-3deg.C,OC1COC2OC1C(O)C2O,370.65,97.65,
227,2271,2271,AMENAI,518-520 K,COc1ccc(C=Cc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c2)cc1O,519.0,246.0,
228,2283,2283,AMESOA,315 K,CCCCOC1=C(COC1=O)C(=O)c1ccc(C)cc1,315.0,42.0,
229,2284,2284,AMESUG,84 deg.C,Cc1ccc(cc1)C(=O)C1=C(OCc2ccccc2)C(=O)OC1,357.15,84.15,
230,2285,2285,AMETAN,70 deg.C,Cc1ccc(cc1)C(=O)C1=C(OCC=C)C(=O)OC1,343.15,70.15,
231,2293,2293,AMHPEN10,419-420 K,CC(=O)OC1CCCC2=C1CC=C1C(C)(C)C(O)CCC21C,419.5,146.5,
232,2317,2317,AMITEW,466 K,O=CC1=COc2ccccc2C1=O,466.0,193.0,
233,2323,2323,AMIXUP,403 K,c1ccc(cc1)C#Cc1ccccc1C#CC#Cc1ccccc1C#Cc1ccccc1,403.0,130.0,
234,2331,2331,AMJDCT,460-462 K,CC(C)C1=C2C(CC3(C)C(O)CCC(=C)C3(O)CC2(C)CC1OC(C)=O)OC(C)=O,461.0,188.0,
235,2332,2332,AMMANN,390 K,CC(=O)OCC1OCOC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,390.0,117.0,
236,2336,2336,AMNOLA10,260deg.C,CC1CCC2(CCC3(C)C(CCC4C5CC(C)(C)CCC5(C)CCC34C)C2C)C1C,533.15,260.15,
237,2340,2340,AMOBOT,377-379 K,Cc1ccc2OCC3(COc2c1)Cc1ccccc1C3,378.0,105.0,
238,2343,2343,AMONIB,428.15 K,O=C(c1ccccc1)c1ccc2ccc3ccc(C(=O)c4ccccc4)c4ccc1c2c34,428.15,155.15,
239,2344,2344,AMONOH,456.15 K,O=C(c1ccccc1)c1ccc2ccc3c(cc(C(=O)c4ccccc4)c4ccc1c2c34)C(=O)c1ccccc1,456.15,183.15,
240,2372,2372,AMUBIV,375.15 K,O=C(c1ccccc1)c1ccc2ccc3cccc4ccc1c2c34,375.15,102.15,
241,2374,2374,AMUBOB,437.15 K,O=C(c1ccccc1)c1cc(C(=O)c2ccccc2)c2ccc3cccc4ccc1c2c34,437.15,164.15,
242,2375,2375,AMUBUH,506.15 K,O=C(c1ccccc1)c1ccc2ccc3c(ccc4ccc1c2c34)C(=O)c1ccccc1,506.15,233.15,
243,2400,2400,AMYROL,117deg.C,CC1(C)Oc2ccc3C=CC(=O)Oc3c2C=C1,390.15,117.15,
244,2421,2421,ANDBEN01,219-220deg.C,CC1(C)OC(=O)C=CC21CCC13CC4(C)C=C5C(=O)OCC15C(C)(CC3C2(C)O)C4=O,492.65,219.65,
245,2422,2422,ANDIDO,143-4deg.C,CC12CCC3=C(CCC4=CC(=O)CCC34C)C1CCC2=O,346.65,73.65,
246,2423,2423,ANDION10,406 K,CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2=O,406.0,133.0,
247,2426,2426,ANDRSO,395 K,CC12CCCCC1CCC1C2CCC2(C)C1CCC2=O,395.0,122.0,
248,2429,2429,ANFUEM,431-433 K,CC=C(C)C(=O)OC1CCC2C(=O)C3=C(CC2(C)C1C)C(=CO3)C,432.0,159.0,
249,2430,2430,ANGALA10,120deg.C,OCC1OCC(O)C(O)C1O,393.15,120.15,
250,2442,2442,ANISIC,457 K,COc1ccc(cc1)C(O)=O,457.0,184.0,
251,2444,2444,ANISUC,437-438 K,COc1ccc(cc1)C=C1C(=O)OC(=O)C1=Cc1ccc(OC)cc1,437.5,164.5,
252,2447,2447,ANIYEC,512-513 K,OC(=O)C1=C(C(=O)C=C(O1)c1ccccc1)c1ccccc1,512.5,239.5,
253,2448,2448,ANNULE01,85-89 deg.C,C1=CC=CC=CC=CC=CC=CC=CC=C1,360.15,87.15,
254,2452,2452,ANONIN01,433-434 K,O=C1OC2(CCC32OC(=O)C=C3)C=C1,433.5,160.5,
256,2468,2468,ANTQUO08,558 K,O=C1c2ccccc2C(=O)c2ccccc12,558.0,285.0,
257,2474,2474,ANTRCA,335deg.C(dec.),C1CCc2c3ccccc3c(CCc3c4ccccc4c(C1)c1ccccc31)c1ccccc21,608.15,335.15,
258,2475,2475,ANTRCB,320deg.C(dec.),C1CCc2c3ccccc3c(CCc3c4ccccc4c(CC1)c1ccccc31)c1ccccc21,593.15,320.15,
259,2483,2483,ANUSOS,375.3-377.1 K,COC(CC1CC2OC(C)(C)OC2C(=C1)c1ccc2OCOc2c1)OC,376.2,103.2,
260,2484,2484,ANUTIN,427.3-427.8 K,OC1C2CC(=O)OC2c2ccccc12,427.55,154.55,
261,2489,2489,AOHAND10,448 K,CC(=O)OC1CCC2(CO)C(CCC3C2CCC2(C)C(CC4OC324)OC(C)=O)C1,448.0,175.0,
262,2490,2490,AOHEPY,158-9deg.C,CC(O)=C1C(=O)OC(=O)C(=C(C)O)C1=O,356.65,83.65,
263,2499,2499,APAPEN,449-450 K,COC(=O)C1=CC(c2ccccc2)c2cc(ccc2O1)C(C)(C)C,449.5,176.5,
264,2500,2500,APAPIR,388-389 K,COC(=O)C1(O)Oc2ccc(cc2C(=C1)c1ccccc1)C(C)(C)C,388.5,115.5,
266,2538,2538,APEPER,396-398 K,CC1(O)CCC2(OCCO2)C2(C)CC3OC=CC12O3,397.0,124.0,
267,2551,2551,APEVUN,450-451 K,O=C(CC1C(C2C(C=C(OC2=O)c2ccccc2)c2ccccc12)c1ccccc1)c1ccccc1,450.5,177.5,
268,2553,2553,APEYOK,72-74deg.C,CC(=C)C(=O)Oc1ccc(cc1)C(C)(C)c1ccc(OC(=O)C(C)=C)cc1,346.15,73.15,
269,2554,2554,APEYUQ,85-87deg.C,CC(C)(c1ccc(OC(=O)C=C)cc1)c1ccc(OC(=O)C=C)cc1,359.15,86.15,
270,2555,2555,APEZAX,306 K,C=CC(=O)Oc1ccccc1OC(=O)C=C,306.0,33.0,
271,2557,2557,APEZEB,86-87deg.C,C=CC(=O)Oc1ccc(OC(=O)C=C)cc1,359.65,86.65,
272,2558,2558,APGLUS,432-433 K,CC(=O)OC1C2OC(C)(C)OC2COC2OC(C)(C)OC12,432.5,159.5,
273,2561,2561,APHDCL,418 K,CC1(C)OCC2(C)C(CCC3(C)C2CCC2CC4CC32CCC24COC(C)(C)O2)O1,418.0,145.0,
274,2614,2614,APOKIA,387 K,OC(C1COCCO1)(c1ccccc1)c1ccccc1,387.0,114.0,
275,2618,2618,APOTIJ,422-423 K,COC(=O)c1c(O)cc(C)c2CC(c3ccccc3)c3ccccc3c12,422.5,149.5,
276,2619,2619,APOTOP,55-57 deg.C,COC(=O)c1c(O)cc(C)c2cc(c3ccccc3)c3ccccc3c12,329.15,56.15,
277,2620,2620,APOTRC,188-90deg.C,CC(C)CCCC(C)C1CC2OC32C1(C)CCC1C2(C)CCC(OC(C)=O)C(C)(C)C2CC(O)C31C,412.15,139.15,
280,2630,2630,APOXAF,502-504 K,C1COC2(c3ccccc3)c3ccccc3C(O1)(c1ccccc1)c1ccccc21,503.0,230.0,
281,2669,2669,APUREI,486-488 K,COc1cccc2C(=O)c3cccc(OC)c3C(=O)c12,487.0,214.0,
282,2681,2681,AQABOJ,465.7-466.2 K,CC1Cc2ccc3ccccc3c2C1=C1C(C)Cc2ccc3ccccc3c12,465.95,192.95,
283,2692,2692,AQAGII,414-415 K,CC1(C)C2CCC3(COCC13O)C2,414.5,141.5,
284,2714,2714,AQECAA,57-59deg.C,OC1(CCCC21CCOC2=O)C1CC1,331.15,58.15,
285,2715,2715,AQECEE,87-90deg.C,CC1(C)CCC2(CCOC2=O)C1(C)O,361.65,88.65,
286,2720,2720,AQEMEP,388 K,OCCCC1OC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)C(O)C1O,388.0,115.0,
287,2730,2730,AQEVIB,395-398 K,C1Oc2ccccc2CC=C1C#CC1=CCc2ccccc2OC1,396.5,123.5,
288,2747,2747,AQIGAI,375 K,CC1C(OC(CC1(C)O)c1ccccc1)c1ccccc1,375.0,102.0,
289,2748,2748,AQIGIQ,403 K,CC1(O)CC(OC(c2ccccc2)C1(C)C)c1ccccc1,403.0,130.0,
291,2789,2789,AQOTAC,476 K,c1ccc(cc1)C(c1ccccc1)=C(c1ccccc1)c1ccc2ccc3cccc4ccc1c2c34,476.0,203.0,
292,2802,2802,AQUCEX,415-417 K,O=C(C1C(C1c1ccccc1)c1ccccc1)c1ccccc1,416.0,143.0,
293,2825,2825,ARARIW,469 K,COc1c2C=COc2cc2OC(=O)C=Cc12,469.0,196.0,
294,2841,2841,AREGUB,427 K,CCc1ccc(O)c(c1)C(=O)c1cc(c(O)c(c1)c1ccccc1)c1ccccc1,427.0,154.0,
295,2875,2875,ARIPUN,498-501 K,CC12CCC3C4(C)C(O)CCC(C)(C4CC(O)C3(C1)C=C2)C(O)=O,499.5,226.5,
296,2876,2876,ARIQAU,496-498 K,COC(=O)C1(C)CCCC2(C)C1CC(O)C13CC(CC(O)C21)C(=C)C3,497.0,224.0,
297,2886,2886,ARIWAZ,86deg.C,CCOC1=CC=CC2C=CC1C2c1ccc(C)cc1,359.15,86.15,
298,2895,2895,AROCAO,413.3-414.2 K,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C3(CC(O)C(C)(C)O3)OC2=C1C(=O)c1ccccc1,413.75,140.75,
299,2902,2902,AROHAT,453-454 K,CC(=O)OCC12CCC(=O)C(C)(C)C1CCC1(C)C2CCC2C(CCC12C)C(C)(O)CCC(OC(C)=O)C(C)(C)O,453.5,180.5,
300,2903,2903,AROHEX,415-417 K,CC(=O)OC(CCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(=O)C(C)(C)C3CCC21C)C(C)(C)O,416.0,143.0,
301,2910,2910,AROLIC,486-489 K,CC(CO)CCCC(C)C1CC(O)C2C3CCC4CC(O)CCC4(C)C3CCC12C,487.5,214.5,
302,2945,2945,ARUMOP,383-384 K,CC1=CC(=O)C(OCCO1)C(O)c1ccccc1,383.5,110.5,
303,2946,2946,ARUMUV,99-100deg.C,CC(C)OC1(C)CC(=O)C(OCCO1)C(O)c1ccccc1,372.65,99.65,
304,2947,2947,ARUNAC,424-425 K,CC12CCC3(OCCOC3C(O1)c1ccccc1)O2,424.5,151.5,
305,2966,2966,ASAGEG,483 K,COc1cc2CCC3(Oc2c(OC)c1C(C)C)C1Cc2cc(OC)c(C(C)C)c(OC)c2OC1(OC)C(=C(OC)C3=O)C(C)C,483.0,210.0,
306,2967,2967,ASAGIK,402-404 K,CC1=C(CCC2C(=C)CCC3C(C)(C)C(=O)CCC23C)C2CC(C)(C)CCC2(C)CC1,403.0,130.0,
307,2971,2971,ASAHUX,97-98deg.C,CC12CCC(CC1=C)C(O)C2(O)C=C,370.65,97.65,
308,2982,2982,ASAWIA,401 K,COC(=O)C1OC(OCC2CCC(=O)O2)C(OC(C)=O)C(OCc2ccccc2)C1OCc1ccccc1,401.0,128.0,
310,3014,3014,ASEXEC,413.5-413.7 K,COc1cc(OC)cc(c1)C1OCC(=C1C(O)=O)C=C,413.6,140.6,
311,3029,3029,ASIGOA,460-461 K,CC(C)C1C2CCC(=C)C3CC(C)(C)C3CCC2(C)OC2=C1C(=O)C(C)(C)C(=O)C2(C)C,460.5,187.5,
312,3052,3052,ASINAS,92-94 deg.C,CC1C(O)C2(C)OC2CC1C(C)=C,366.15,93.15,
313,3057,3057,ASIQAV,425-426 K,COc1ccc2c(CC(C)(C)C3=CC(=O)c4ccccc4C3=C2c2ccccc2)c1,425.5,152.5,
314,3058,3058,ASIQEZ,80-81 deg.C,COc1ccc2c(CCC(C)(C)C3=CC(=O)c4ccccc4C3=C2c2ccccc2)c1,353.65,80.65,
315,3059,3059,ASIQID,48-52 deg.C,COCOC1C2=CCCC(C)(C)C2CCC1(COC(=O)C(C)(C)C)CC1(CC(C)C)OCCO1,323.15,50.15,
316,3060,3060,ASIQOJ,381.3-381.6 K,CC(O)(CC(C)(O)c1ccccc1)c1ccccc1,381.45,108.45,
317,3088,3088,ASOLEB,387-388 K,CCCCC12OCc3ccccc3C1Cc1c(OC)cc(OC)cc1O2,387.5,114.5,
318,3106,3106,ASORAC,365-366 K,COC(=O)c1cc2COCCCOCc1cc2,365.5,92.5,
319,3107,3107,ASOREF,397 K,CC12C(C3C(=O)C(=C(c4ccccc4)C13C)c1ccccc1)C(=O)C(=C2c1ccccc1)c1ccccc1,397.0,124.0,
320,3118,3118,ASOYOX,375-377 K,COC(=O)C12CC(=Cc3ccccc3)C1C(O)c1ccccc21,376.0,103.0,
321,3121,3121,ASOZEO,495-496 K,COC(=O)C1=CC2OC(C)(OC)C(C)(OC)OC2C2Oc3c(OC)ccc(C=O)c3C12,495.5,222.5,
322,3127,3127,ASPERD,382-383 K,CC(=C)C1CCC(=CCCC2(C)OC2CCC(=CC1O)CO)C,382.5,109.5,
323,3129,3129,ASTLLD,213-214deg.C,CC(=O)OCC1(C)CCCC2(COC(C)=O)C1C(CC1=C2COC1=O)OC(=O)c1ccccc1,486.65,213.65,
324,3131,3131,ASUBAS,589 K,c1ccc(cc1)c1cc2ccc3cc(cc4ccc(c1)c2c34)c1ccccc1,589.0,316.0,
325,3143,3143,ASUKOP,385-388 K,O=C1C=C(C2CCC1C2=O)c1ccccc1,386.5,113.5,
326,3148,3148,ASULUW,373-375 K,OC1CC23CCCC2C24CCCCC2(OC(O4)c2ccccc2)C1O3,374.0,101.0,
327,3150,3150,ASUMAD,425-427 K,CCOC(=O)C12OC3(CCCC3C34CCCCC13OC(O4)c1ccccc1)CC2=O,426.0,153.0,
328,3151,3151,ASUMEH,428-430 K,CCOC(=O)C12OC3(CCCC3C3(CCCCC3=O)OC1c1ccccc1)CC2=O,429.0,156.0,
329,3159,3159,ASUNUY,373-374 K,CCC1C(CC=C)C21c1ccccc1c1ccccc21,373.5,100.5,
330,3242,3242,ATENIW,439-441 K,CCC1(O)CCC2(C)C3CCC4(C)C(O)CCC4C3CCC2=C1,440.0,167.0,
331,3243,3243,ATENOC,417-420 K,CC1(O)CCC2C3CCC4(C)C(O)CCC4C3CCC2=C1,418.5,145.5,
332,3244,3244,ATENUI,459-461 K,CC(=O)OC1CCC2(C)C3CCC4(C)C(O)CCC4C3C(C)(O)C=C2C1,460.0,187.0,
333,3248,3248,ATEPIY,443-444 K,CC1CCC2C(CC=C3C(OC(C)=O)C(O)CCC23C)C1=O,443.5,170.5,
334,3249,3249,ATEPOE,432-434 K,CC12CCC3C4CCC(=O)C4(C)CC=C3C1(O)CCC(=O)C2,433.0,160.0,
335,3250,3250,ATEPUK,426-428 K,CC12CCC3C4CCC(=O)C4(C)CC(O)C3=C1CCC(=O)C2,427.0,154.0,
336,3263,3263,ATHMCH,256-258deg.C,CCCC(C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,530.15,257.15,
337,3267,3267,ATIQUR,359-361 K,Cc1cc(C)c(c(C)c1)C1=CC(c2ccccc2)c2ccccc12,360.0,87.0,
338,3287,3287,ATOTEI,317-318 K,CCC(C)C1C(OC1=O)C(=O)OC(C)(C)C,317.5,44.5,
339,3293,3293,ATOWIP,476-478 K,Oc1cc(c(O)cc1C(=O)c1ccccc1)C(=O)c1ccccc1,477.0,204.0,
340,3298,3298,ATOXOW,480-482 K,CC(=O)OC1CC2C(=CCC3C(C)(C)CCC(OC(C)=O)C23C)C2OC(=O)C(=C)C12,481.0,208.0,
341,3301,3301,ATOYEN,377-379 K,COC(=O)C1(C)CC2C3C(C13)C(=O)C2(C)CC(C)=O,378.0,105.0,
342,3307,3307,ATRVNT,535-536 K,CC1Oc2c3c(C)cc(O)c4C(=O)OC(=O)c(c(O)c2C1(C)C)c34,535.5,262.5,
343,3311,3311,ATUFIE,76deg.C,CC1CCC(C(C)C)C(C1)C1c2ccccc2c2ccccc12,349.15,76.15,
344,3315,3315,ATUHEC,381-382 K,CC=CC1=CC(O)C(O)C1=O,381.5,108.5,
345,3321,3321,ATUKUV,48-52deg.C,COC1CC(C)(O)C(OCc2ccccc2)C(OCc2ccccc2)C1OCc1ccccc1,323.15,50.15,
346,3323,3323,ATULIK,391-393 K,CC1OC(C2OC(C)OC2=O)C(=O)O1,392.0,119.0,
347,3324,3324,ATULOQ,409-411 K,CC(C)(C)C1OC(C2OC(OC2=O)C(C)(C)C)C(=O)O1,410.0,137.0,
348,3327,3327,ATUMEH,415-417 K,CC(=O)OC(C(=O)OC1Cc2cccc(OC(C)=O)c2CC1OC(=O)C(OC(C)=O)c1ccccc1)c1ccccc1,416.0,143.0,
349,3344,3344,ATUWUH,386-387 K,COc1ccc2Oc3c(OC)c(OC)c(OC)c(O)c3C(=O)c2c1,386.5,113.5,
350,3355,3355,ATUZOE,420-421 K,CCOC(=O)C=Cc1ccc(O)c(O)c1,420.5,147.5,
351,3358,3358,AUSTIN,571-573 K,CC1OC(=O)C23C(=C)C(C)(OC(=O)C12O)C(OC(C)=O)C1=C(C)C2(CCC31C)C=CC(=O)OC2(C)C,572.0,299.0,
352,3359,3359,AUTUMN,199-201deg.C,CC1CC2OC(=O)C(=C)C2C(O)C2(C)C(O)C3OC3C12,473.15,200.15,
353,3361,3361,AVABEE,427 K,COc1cc(C=CC(O)=CC(=O)c2ccccc2)ccc1O,427.0,154.0,
354,3392,3392,AVAJOW,444-445 K,CC12COC(=O)c3ccccc3C(=O)OCC3(C)COC(C)(OC3)c3ccc(cc3)C(C)(OC1)OC2,444.5,171.5,
355,3394,3394,AVAKAJ,533-534 K,CC12COC(=O)c3ccc(cc3)C(=O)OCC3(C)COC(C)(OC3)c3ccc(cc3)C(C)(OC1)OC2,533.5,260.5,
356,3402,3402,AVAPUL,313.65 K,CC1CCC(CC(=C1)C)C1(C)COC(C)(C)O1,313.65,40.65,
357,3408,3408,AVAVAU01,461-462 K,CC1=C2CCCCC2(OC1=O)C12CCCCC1=C(C)C(=O)O2,461.5,188.5,
358,3412,3412,AVAWIF,378.15-381.15 K,OC1(CC=C)C2C3CC(C=C3)C2C(CC=C)(OCC=C)C2C3CC(C=C3)C12,379.65,106.65,
359,3414,3414,AVAWOL,402.15 K,OC12OC3(CC=C)C4C5CC(C14)C1C5C43C=CC=CC214,402.15,129.15,
360,3415,3415,AVAWUP,412-414K,COc1ccc(cc1)C(OC)=C1OC(=O)c2ccccc12,413.0,140.0,
361,3416,3416,AVAXAW,487-488 K,COC1OCC2(C)CCCC3(COC(=O)C45CC(CCC34)C(C)C5=O)C12,487.5,214.5,
362,3417,3417,AVAXAY,380.15 K,C1OC2(CC=C1)C1C3CC4C1C1(CC=CCO1)C15C=CC=CC21C3C45,380.15,107.15,
363,3418,3418,AVAXEC,440.65 K,OC1(CC=C)C2C3CC4C2C2(CC=C)OCC5CC6C=CC5C52C4C3C165,440.65,167.65,
364,3420,3420,AVAZIG,438 K,CC(C)(C)C(=O)C1C(C(CC1(O)C(C)(C)C)c1ccccc1)c1ccccc1,438.0,165.0,
365,3424,3424,AVEGUD,395-396 K,COc1ccc(OC)c(c1)C1=CC(OC)(OC)C(=O)C=C1OC,395.5,122.5,
366,3425,3425,AVEHAK,436-437 K,COc1ccc(OC)c(c1)C1=CC(=O)C(=CC1=O)OC,436.5,163.5,
367,3431,3431,AVEREY,412-413 K,CCOC(=O)CCCCOc1c2Cc3cccc(Cc4cccc(Cc5cccc(Cc1ccc2)c5O)c4OCCOC)c3O,412.5,139.5,
368,3436,3436,AVIMEY,93.4 deg.C,OC(Cc1ccccc1)C(O)=O,366.55,93.55,
369,3452,3452,AVOFIC,435-437 K,COC(=O)c1ccc(cc1)C(=O)CCC(C)C1CCC2C3C(CC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC(C)=O)OC(C)=O,436.0,163.0,
370,3459,3459,AVOKAZ,499-500 K,CC1=C2C(COCCOc3cccc4c(OCCOC2=O)cccc34)C(O1)(c1ccccc1)c1ccccc1,499.5,226.5,
371,3484,3484,AVOZIU,444 K,CC(C)(CCCC(C)(C)C(O)=O)C(O)=O,444.0,171.0,
372,3485,3485,AVOZOA,458 K,CC(C)(CCCCC(C)(C)C(O)=O)C(O)=O,458.0,185.0,
373,3486,3486,AVOZUG,414 K,CC(C)(CCCCCC(C)(C)C(O)=O)C(O)=O,414.0,141.0,
374,3509,3509,AWAMIU,76-78 deg.C,O=C1c2ccccc2CCC21C1CCC2CC1,350.15,77.15,
375,3510,3510,AWAMUG,99-100 deg.C,O=C1c2ccccc2CCC21C1CC3CC(C1)CC2C3,372.65,99.65,
376,3511,3511,AWANER,391-392 K,O=C1c2ccccc2CCCCC21C1CC3CC(C1)CC2C3,391.5,118.5,
377,3512,3512,AWANIV,378.5-380.5 K,O=C1c2ccccc2CC21C1CCCC2CCC1,379.5,106.5,
378,3513,3513,AWANOB,405-406 K,COC(=O)c1ccc(cc1)C(=O)C1(C)C2CCC1CC2,405.5,132.5,
379,3514,3514,AWANUH,92-93 deg.C,O=C1c2ccccc2CCC21C1CCCC2CCC1,365.65,92.65,
380,3515,3515,AWAPAP,75-76 deg.C,O=C1c2ccccc2CCCC21C1CCCC2CCC1,348.65,75.65,
381,3516,3516,AWAPET,375-376 K,O=C1c2ccccc2CCCCC21C1CCCC2CCC1,375.5,102.5,
382,3517,3517,AWAPIX,59-60 deg.C,O=C1c2ccccc2CCCC21C1CCC2CC1,332.65,59.65,
383,3518,3518,AWAPOD,68-70 deg.C,O=C1c2ccccc2CCCCC21C1CCC2CC1,342.15,69.15,
384,3519,3519,AWAPUJ,410-411 K,COC(=O)c1ccc(cc1)C(=O)C1(C)C2CCCC1CCC2,410.5,137.5,
385,3521,3521,AWAQEU,422-423 K,COC(=O)c1ccc(cc1)C1(O)C2CCC3CCCC2C13C,422.5,149.5,
386,3523,3523,AWAQIY,421-423 K,COC(=O)c1ccc(cc1)C(O)C1(C)C2CCCC1C=CC2,422.0,149.0,
387,3526,3526,AWARAR,79-80 deg.C,OC12C3C4CC5CC(C4)C1(CCCCc1ccccc21)C3C5,352.65,79.65,
388,3530,3530,AWAVEZ,383 K,CCOC(=O)C(C)(C)C1C=CC2OC(=O)C3(CCCCC3)C2C=C1,383.0,110.0,
389,3542,3542,AWEBUZ,81-82deg.C,CC1C2COCOC34C2C3C2OC2C14C,354.65,81.65,
390,3582,3582,AWIMEA02,438-439 K,CC12CC=C(CC1CCC2O)Cc1ccc(O)cc1,438.5,165.5,
391,3604,3604,AWOFUP,514 K,O1C(=CC=C1c1ccc(cc1)C1=CC=C(O1)c1ccccc1)c1ccccc1,514.0,241.0,
392,3609,3609,AWOMAA,415-416 K,OC1C2COC(O2)C(OC(=O)c2ccccc2)C1OCc1ccccc1,415.5,142.5,
393,3610,3610,AWOMIK,371-372 K,CC1C2COC(CO)(O2)C(C)C1OCc1ccccc1,371.5,98.5,
394,3612,3612,AWOMUU,77-78deg.C,CC1(C)OCC(O1)C1OC2OC(C)(C)OC2C1O,350.65,77.65,
395,3614,3614,AWONIJ,424-425 K,OC1C2OCC(O2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1,424.5,151.5,
396,3615,3615,AWONUV,482.9-483 K,COc1cc(O)cc2C(O)c3cccc(O)c3c12,482.95,209.95,
397,3634,3634,AWUJEI,397 K,COc1ccccc1C=CC(O)=CC(=O)C=Cc1ccccc1OC,397.0,124.0,
398,3674,3674,AXAGEA,166-167deg.C,CC1OC1(C)C(=O)OC1C(OC(C)=O)C(=CCCC(=CC2OC(=O)C(=C)C12O)C)C,439.65,166.65,
399,3675,3675,AXAGEB,466-467 K,CC1OC1(C)C(=O)OC1C(OC(C)=O)C(=CCCC(=CC2OC(=O)C(=C)C12)C)C,466.5,193.5,
400,3689,3689,AXARAS,82deg.C,Cc1ccc(O)c(c1)C(=O)c1ccccc1,355.15,82.15,
